,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
208,jrhc4s5XMR8S8kpGdU08og,C&L Cycle,Plateau-Mont-Royal,75 rue Villeneuve O,Montreal,QC,H2T 2R4,45.5205906,-73.5902557,4.5,10,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=True, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=False, WiFi=None)","['Shopping', 'Local Services', 'Sporting Goods', 'Bikes', 'Bike Repair/Maintenance']","Row(Friday='10:00-18:00', Monday='10:00-18:00', Saturday='11:00-17:00', Sunday='11:00-17:00', Thursday='10:00-18:00', Tuesday='10:00-18:00', Wednesday='10:00-18:00')"
209,m4vKV1zgB11c2nfyVULEgg,Insectarium de Montréal,Rosemont-La Petite-Patrie,4581 Rue Sherbrooke E,Montreal,QC,H1X 2B2,45.5608189054,-73.5569858551,4.0,46,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Arts & Entertainment', 'Museums', 'Local Flavor']","Row(Friday='9:00-17:00', Monday=None, Saturday='9:00-17:00', Sunday='9:00-17:00', Thursday='9:00-17:00', Tuesday='9:00-17:00', Wednesday='9:00-17:00')"
210,p0aNNb7o6Ou6kn4apz4lkQ,Magic Idea,Ville-Marie,1675 Boulevard de Maisonneuve Ouest,Montreal,QC,H2Z 1C1,45.4948538,-73.5804653,4.0,10,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Chinese', 'Restaurants', 'Tea Rooms', 'Food']","Row(Friday='13:00-0:00', Monday='13:00-0:00', Saturday='13:00-0:00', Sunday='13:00-0:00', Thursday='13:00-0:00', Tuesday='13:00-0:00', Wednesday='13:00-0:00')"
211,A4uEkBsv48aXFkNCHjCwSg,Henri Henri,Ville-Marie,189 Rue Sainte-Catherine E,Montreal,QC,H2X 1K8,45.5117113686,-73.5623949143,4.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=4, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Shopping', 'Hats', 'Fashion', 'Accessories', ""Men's Clothing""]","Row(Friday='10:00-21:00', Monday='10:00-18:00', Saturday='10:00-17:00', Sunday='10:00-17:00', Thursday='10:00-18:00', Tuesday='10:00-18:00', Wednesday='10:00-18:00')"
212,NMQb_TvWEOGkaZDrNC03wA,Kanbai,Ville-Marie,1813 St-Catherine O,Montreal,QC,H3H 1M2,45.4934062841,-73.579896488,3.5,39,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=True, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Asian Fusion', 'Restaurants', 'Chinese', 'Taiwanese']","Row(Friday='17:00-23:00', Monday='17:00-23:00', Saturday='12:00-23:00', Sunday='12:00-23:00', Thursday='17:00-23:00', Tuesday='17:00-23:00', Wednesday='17:00-23:00')"
213,ziZV-WraVKWLdTWp-7PtFw,Spa Mont Royal,Plateau-Mont-Royal,51 Avenue du Mont-Royal O,Montreal,QC,H2T 2S5,45.5195097,-73.5873219,4.0,3,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=None, ByAppointmentOnly=True, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=3, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Day Spas', 'Beauty & Spas']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
214,h5Jld51ZMzM6UyCHzQLOnA,La Vague,Sud-Ouest,3604 Rue Notre-Dame O,Montreal,QC,H4C 1P5,45.4796498,-73.5805276,4.5,3,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Seafood', 'Asian Fusion', 'Restaurants']","Row(Friday='17:30-22:00', Monday=None, Saturday='17:30-22:00', Sunday=None, Thursday='17:30-22:00', Tuesday='17:30-22:00', Wednesday='17:30-22:00')"
215,l1HyTM2iS94LM9TO58Cdow,Ongles Ultra Mode,Ville-Marie,1849 Sainte-Catherine Rue W,Montreal,QC,H3H 1M2,45.4932,-73.5802003,3.0,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=False, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Nail Salons', 'Beauty & Spas']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
216,Aw-mlKE8VI5XxUeb_N7ykQ,Claremont Cafe,Notre-Dame-de-Grâce,5032 Sherbrooke W,Montreal,QC,H4A 1S7,45.4766697,-73.6058265,3.0,14,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Restaurants', 'Canadian (New)']","Row(Friday='11:30-23:00', Monday='11:30-23:00', Saturday='11:30-23:00', Sunday='11:30-22:00', Thursday='11:30-23:00', Tuesday='11:30-23:00', Wednesday='11:30-23:00')"
217,khzTK0TSHAtmecgfVGb-Kg,Saving Grace Tattoo,Notre-Dame-de-Grâce,5629 Sherbrooke Street Ouest,Montreal,QC,H4A 1W5,45.4713478,-73.6146426,5.0,6,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=False, BusinessParking=None, ByAppointmentOnly=True, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Beauty & Spas', 'Tattoo']","Row(Friday='12:00-19:00', Monday=None, Saturday='12:00-19:00', Sunday='12:00-19:00', Thursday='12:00-19:00', Tuesday=None, Wednesday='12:00-19:00')"
218,ybJ2ojUz2a36PYaemY_zBg,Communauto,Ville-Marie,1117 Sainte-Catherine Rue W,Montreal,QC,H3B 1H9,45.4998243,-73.5734885,2.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Hotels & Travel', 'Car Rental']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
219,yzJ3B2QsVdLwneX74JQb2Q,Moose Bawr,Ville-Marie,1817 Rue Saint Catherine O,Montreal,QC,H3H 1M2,45.4935237544,-73.5798063906,3.0,53,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=True, classy=False, divey=None, hipster=True, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=Row(friday=False, monday=False, saturday=False, sunday=False, thursday=False, tuesday=False, wednesday=False), BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=False, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=False, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=False, HasTV=True, Music=Row(background_music=False, dj=False, jukebox=False, karaoke=False, live=False, no_music=False, video=False), NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking='no', WheelchairAccessible=None, WiFi='free')","['Pubs', 'Nightlife', 'Bars', 'Cocktail Bars']","Row(Friday='10:30-3:00', Monday='10:30-3:00', Saturday='10:30-3:00', Sunday='10:30-3:00', Thursday='10:30-3:00', Tuesday='10:30-3:00', Wednesday='10:30-3:00')"
220,ChpHdt_mTz1FcS9iU68t2A,Jean-Brillant Côte-des-Neiges Farmers Market,,Chemin de la Côte-des-Neiges,Montreal,QC,H3V 1E7,45.4959916,-73.6086739,4.5,11,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=False, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Farmers Market', 'Food']","Row(Friday='6:00-6:00', Monday='6:00-6:00', Saturday='6:00-6:00', Sunday='6:00-6:00', Thursday='6:00-6:00', Tuesday='6:00-6:00', Wednesday='6:00-6:00')"
221,4pcoZlTAN6yhtxHrZRKWsA,Centre de Commerce Mondial de Montréal,Ville-Marie,747 Rue du Square-Victoria,Montreal,QC,H2Y 3Y9,45.502246,-73.5604787,4.0,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Hotels & Travel', 'Landmarks & Historical Buildings', 'Public Services & Government', 'Shopping', 'Hotels', 'Community Centers', 'Shopping Centers', 'Event Planning & Services']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
222,qP9qiHLt9-goLGFmPvQZ1Q,Licence IV,Sud-Ouest,1524 Rue Notre-Dame O,Montreal,QC,H3C 1L1,45.4905475524,-73.5668160206,3.5,11,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=False, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Restaurants', 'Bistros']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
223,ufxuu_yQQmgnSaNUz3vf2w,Le Petit Navire,Ville-Marie,2 De La Commune Rue W,Montreal,QC,H2Y 4B2,45.5054657,-73.553097,3.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Hotels & Travel', 'Tours']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
224,DQaX4mtW6WUgqfs-rzktLQ,Holiday Inn Express & Suites Montreal Airport,Lachine,10888 Cote De Liesse,Montreal,QC,H8T 1A6,45.4610532,-73.7231341,4.0,8,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Event Planning & Services', 'Venues & Event Spaces', 'Hotels', 'Hotels & Travel']","Row(Friday='0:00-0:00', Monday='0:00-0:00', Saturday='0:00-0:00', Sunday='0:00-0:00', Thursday='0:00-0:00', Tuesday='0:00-0:00', Wednesday='0:00-0:00')"
225,XNoUzKckATkOD1hP6vghZg,Felinus,Sud-Ouest,3554 Notre-Dame Rue W,Montreal,QC,H4C 1P4,45.4799391,-73.5800953,4.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Pets', 'Pet Services', 'Pet Groomers']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
226,MKW2RqZS_NVjudixtETd2g,Maz Bar & Restaurant,Notre-Dame-de-Grâce,5617 Rue Sherbrooke Ouest,Montreal,QC,H4A 1W4,45.47149,-73.61452,3.5,5,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=Row(friday=True, monday=False, saturday=True, sunday=False, thursday=False, tuesday=False, wednesday=False), BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=False, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=False, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=True, HasTV=True, Music=Row(background_music=True, dj=False, jukebox=True, karaoke=False, live=False, no_music=False, video=False), NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking='outdoor', WheelchairAccessible=True, WiFi=None)","['Nightlife', 'Bars']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
227,Vbel5f68Vn1_Ys7r4KZfYg,Restaurant Ella Grill,Ville-Marie,1237 Rue Amherst,Montreal,QC,H2L 3K9,45.5170097,-73.5556793,4.0,4,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Greek', 'Restaurants']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
228,z4TX4AepJcuhFFleFq9GzA,Club 281,Ville-Marie,94 Rue Sainte-Catherine E,Montreal,QC,H2X 1K7,45.5108973,-73.5627287,3.5,21,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=Row(friday=True, monday=False, saturday=True, sunday=False, thursday=False, tuesday=False, wednesday=True), BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=True, Corkage=None, DietaryRestrictions=None, DogsAllowed=False, DriveThru=None, GoodForDancing=True, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=False, HasTV=False, Music=Row(background_music=False, dj=True, jukebox=False, karaoke=False, live=False, no_music=False, video=False), NoiseLevel='loud', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=3, RestaurantsReservations=False, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking='no', WheelchairAccessible=True, WiFi='no')","['Adult Entertainment', 'Bars', 'Nightlife', 'Lounges', 'Strip Clubs']","Row(Friday='20:00-3:00', Monday=None, Saturday='20:00-3:00', Sunday=None, Thursday='20:00-3:00', Tuesday=None, Wednesday=None)"
